Comm 0,Comm 1
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
-0.016,29.9933
