Comm 0,Comm 1
-0.3657,29.4304
0.1029,29.4985
0.6286,28.8053
0.2069,28.6098
-0.0318,31.47
1.1303,29.5792
-1.2507,30.3374
0.9714,29.6721
1.8702,31.1466
0.3809,30.7578
0.6135,29.3946
0.0056,29.4012
0.6792,31.2119
0.7419,30.3118
0.1438,31.2615
-0.2295,29.9876
-0.4371,30.0118
-0.3813,29.2185
1.3993,31.3015
-1.8169,30.0964
-0.8318,30.6437
-0.1938,29.8991
-0.3812,29.7215
-0.9836,30.5896
-1.0294,29.3752
-1.9387,30.7398
0.5282,30.1061
0.9347,29.9716
-0.4606,29.8991
-0.0214,28.7381
-0.9592,30.2917
-0.2832,30.1276
-1.1458,29.5955
0.2333,30.4566
-0.0995,29.1757
0.5759,29.0493
0.4092,29.8295
0.8112,28.8181
-0.2498,29.3183
-0.916,29.2692
0.7975,29.4422
-0.7724,30.7406
0.7983,30.2777
-0.6252,30.2631
1.2778,30.0283
-0.1783,29.9945
-0.4966,29.3238
1.0582,30.6351
-2.1074,30.891
0.1655,29.579
-0.5956,29.5196
-1.499,29.1442
0.9313,30.0333
-1.0479,29.5105
-0.8353,30.2854
1.9518,29.8541
0.0716,30.4952
-0.1073,29.0472
-1.1659,29.4738
0.7419,28.1588
-1.3021,28.9856
2.849,29.0623
1.4777,31.6095
0.0031,29.6169
1.398,31.1315
1.5089,30.9735
-1.4208,31.7598
-0.148,28.7038
0.2263,28.6055
-1.3134,29.0653
0.4566,31.2112
1.3798,30.3016
0.3415,28.8707
-0.1233,28.1558
-1.1899,30.2019
-0.3558,29.8287
-0.1757,29.2419
0.4189,29.3765
-2.1968,29.6138
-0.1246,32.1548
2.3163,29.4918
-0.8372,30.6952
-0.4294,30.0862
2.5292,28.5804
0.437,30.3934
-0.3813,29.8844
2.0465,30.1517
-1.2305,31.0387
0.2122,29.8319
0.5493,27.7603
2.3353,30.7251
-1.3887,30.039
-0.705,30.5924
-0.827,30.7001
1.4862,30.0562
-1.8615,30.5622
1.1069,29.8351
-0.466,28.7483
0.4441,30.8645
0.5238,30.5912
0.2819,29.3022
0.365,32.525
-2.8257,30.6919
-1.5037,29.9324
-0.3577,30.6083
1.0562,29.226
-0.6278,28.2979
0.5431,29.2362
-0.1037,31.5011
-1.2654,28.495
0.0229,31.4875
0.744,27.9724
1.7687,30.7946
0.2648,31.6825
0.0345,30.5903
0.5745,30.8242
1.1155,28.2694
-0.8495,30.499
0.4959,30.9721
1.3825,31.9296
-1.0486,30.2888
-1.2614,31.6455
0.8719,28.2837
-0.6486,27.6772
-1.3458,29.6546
-1.4465,29.3751
0.6793,30.118
0.1777,30.3101
-0.0555,30.6916
-0.5599,30.1907
-1.4723,30.0782
0.3851,29.9445
-0.3255,29.5718
0.0929,31.4539
0.8817,30.4671
0.8581,28.4373
-1.2479,30.7034
0.9504,29.3333
-1.1,30.9309
0.623,29.0447
0.5211,29.1402
-1.0284,31.1716
0.6358,30.7011
0.0579,30.6313
0.0744,29.9176
-1.3718,29.9971
-0.3294,31.1056
-1.2351,29.028
-1.027,30.4668
1.45,30.8003
0.4495,29.5173
0.4472,29.1261
-0.0555,29.1907
0.7062,29.2852
1.3644,30.3351
-1.8266,29.4037
-1.1946,28.4301
1.8615,30.6592
2.1723,30.3976
-0.0864,31.1466
1.5776,32.1111
-0.7431,27.4163
-1.1438,30.6615
0.0696,30.8394
-0.0506,28.9747
0.9446,29.7869
-0.6504,30.188
-1.4772,29.0317
-0.411,31.2746
-0.3083,29.8755
0.7508,28.9705
1.2184,30.2074
1.2429,29.5494
-1.0308,28.9791
-0.3132,29.3741
0.9793,29.7791
0.8093,28.9982
-0.5454,30.2731
-0.4846,29.2387
1.5867,30.944
-1.7286,31.2052
0.0761,29.9084
0.9752,31.8841
0.4384,29.4612
-0.8814,30.3992
0.6812,29.9478
-0.805,30.3808
0.406,28.3295
-0.6932,29.3514
-0.2459,29.7869
-0.4291,30.2917
0.1101,30.7849
-2.1527,29.6533
-0.0591,28.7927
0.0762,29.4596
0.8155,31.0848
0.7622,30.6398
-0.543,30.2116
1.1877,28.8413
-1.1786,29.8179
-0.268,30.3667
0.8039,29.5901
-0.8436,28.7601
-0.7173,28.5318
-0.2054,29.2932
1.8391,29.2034
0.1054,29.2739
0.1464,30.0521
-0.7802,31.0181
3.1398,29.0855
1.0872,29.4001
-0.2087,29.2755
-0.991,30.421
-0.4702,30.2233
-1.0962,29.8493
1.1028,28.1819
1.8673,28.9545
-0.9007,29.3257
0.3942,31.1104
-0.9301,31.3851
-0.8923,29.2277
-0.1647,31.1806
0.8484,29.3021
0.5087,30.4239
-1.008,30.3099
0.5198,29.011
1.2063,29.6982
0.1143,30.0579
1.7372,31.1644
1.5497,29.7203
0.0473,30.8722
-0.2294,28.5078
1.2136,30.0334
-0.4839,29.427
1.1722,29.0681
-0.1679,28.8455
0.7271,30.6701
1.913,30.6478
1.4005,30.9239
-1.437,28.7678
-0.6762,31.1142
-0.8568,29.3942
0.4562,30.9584
-0.1573,30.8679
-1.4383,28.9136
0.1969,30.1567
-0.8919,32.2445
0.7423,29.569
1.6299,29.2644
0.8036,29.9045
1.1336,31.1984
-1.2348,28.8727
1.5202,29.744
0.4494,30.148
0.6854,29.5377
1.4876,29.0606
0.3074,31.0964
1.0084,30.432
0.5372,29.4079
0.6788,29.6307
1.5593,29.3135
0.6558,30.9423
-0.1954,29.5077
-0.4782,30.6501
0.6455,28.3663
-0.0692,29.035
-1.433,29.8265
-0.0246,29.5275
1.375,29.9681
1.065,30.2251
1.1346,30.1313
-0.7409,30.3976
-0.2392,30.1063
-1.1813,30.9346
-0.1719,30.3693
-0.3271,32.0455
0.7101,31.8355
0.0385,30.9935
0.5537,29.1386
-1.5888,29.6124
1.2707,28.5675
-0.2076,30.1972
-0.0462,31.2403
1.0331,31.3731
0.9753,28.8711
-1.108,31.175
-0.0116,29.4291
0.4329,29.474
1.3242,29.9868
-2.6108,31.6076
-0.2151,30.2976
-1.0893,31.496
0.7666,28.9995
-0.2308,28.4906
0.2056,27.7279
-1.2716,30.9407
1.2541,30.1244
0.6083,30.139
-0.7621,32.1792
0.2855,30.2342
-0.2672,30.9419
0.5822,28.9412
-0.4319,28.9686
1.6208,30.9025
2.6525,30.0941
-0.5793,30.2937
0.7667,29.2816
1.8949,30.889
-0.4312,29.8161
-0.2912,29.8474
0.3807,29.5435
0.2643,30.8312
0.8432,31.4091
-0.2495,29.1028
-0.4964,29.5026
-0.2402,30.5721
-0.1042,30.3829
-0.1693,30.4572
0.1742,31.2848
,29.0781
,30.4095
,30.0358
,29.2249
,29.4046
,30.4143
,31.2519
,31.0789
,29.3146
,32.7176
,30.5107
,31.2268
,29.9262
,30.3935
,31.0335
,28.2124
,30.8171
,30.5698
,30.0596
,30.8571
,30.3976
,29.6321
,30.4757
,29.4022
,30.1336
,30.9247
,30.3245
,31.0313
,29.5201
,28.7901
,30.2709
,30.4102
,28.6464
,31.2435
,28.8941
,31.5826
,30.2292
,30.2654
,30.2526
,30.5221
,29.0805
,29.61
,30.0576
,30.5621
,30.1823
,30.229
,29.8593
,29.8247
,29.5986
,32.045
,28.6898
,29.1751
,30.3923
,30.8045
,29.5253
,29.9114
,30.3402
,29.8151
,30.222
,28.7969
,31.4065
,30.8003
,32.9539
,29.2444
,29.2995
,30.2436
,30.4603
,30.393
,30.1245
,30.7622
,31.0126
,30.9676
,29.4912
,30.2391
,30.0217
,29.8054
,30.9899
,29.552
,29.3401
,30.6538
,29.0997
,29.2208
,32.0487
,30.1307
,29.7395
,29.9576
,30.3251
,29.4958
,31.6937
,31.1214
,30.5933
,28.6509
,29.3395
,29.2557
,29.2049
,30.4623
,30.4975
,30.5419
,29.0321
,29.4024
,30.3183
,29.8148
,30.2716
,30.1464
,29.9316
,30.6049
,29.8527
,28.6259
,28.6749
,30.3771
,30.4895
,30.1776
,29.842
,30.8143
,31.2356
,30.6441
,30.695
,28.9522
,28.2814
,30.5831
,29.3169
,31.9643
,28.7469
,29.0143
,30.0071
,29.4218
,29.2217
,30.445
,30.785
,28.174
,32.226
,31.3527
,27.6045
,31.4171
,29.3007
,28.6652
,29.8526
,29.1173
,29.2711
,29.097
,29.7285
,28.188
,29.8334
,31.7364
,29.3905
,29.5201
,31.3971
,30.641
,30.2717
,28.6076
,28.128
,29.0635
,31.2197
,28.6886
,29.9169
,29.4923
,28.6399
,32.3508
,29.0812
,27.9857
,31.8467
,31.1582
,30.2914
,30.5192
,28.854
,30.7013
,30.6105
,29.0553
,31.0441
,28.0741
,30.2354
,29.9781
,30.254
,32.1686
,30.733
,29.0351
,30.0048
,29.4141
,30.1343
,29.2968
,31.3762
,29.9943
,30.8783
,28.4475
,29.9559
,31.674
,28.8026
,30.4825
,29.052
,29.8006
,29.9479
,30.033
,31.1891
,31.7305
,29.1123
,30.6965
,29.4409
,30.4681
,30.7502
,28.9567
,29.7306
,29.1209
,29.1552
,29.3162
,30.3549
,27.9375
,29.7078
,31.3406
,30.0198
,29.9823
,28.5793
,29.3006
,29.6351
,30.2721
,29.4673
,28.4326
,28.9429
,30.6623
,30.2381
,30.2295
,32.1315
,29.9932
,29.658
,30.8637
,28.7612
,29.5516
,30.4385
,29.5636
,29.8146
,29.2217
,31.6215
,30.382
,31.786
,30.3081
,30.6577
,29.292
,30.1286
,29.7095
,30.4411
,30.1692
,30.6831
,29.2503
,28.7693
,29.7412
,29.8275
,29.7249
,29.9611
,29.9805
,28.2713
,29.8849
,28.2012
,27.4999
,28.9266
,28.2816
,28.427
,30.7604
,29.5806
,29.0534
,30.2325
,28.6519
,30.1458
,29.4133
,29.305
,28.6974
,30.7401
,31.1562
,28.8898
,28.4758
,29.0231
,28.2976
,29.1763
,29.9059
,29.6511
,28.3195
,28.6383
,30.819
,30.0613
,30.8128
,30.271
,31.2866
,30.0605
,27.2909
,31.7355
,31.6665
,29.8359
,30.5846
,31.8481
,32.0065
,28.6539
,30.8753
,29.0471
,31.4452
,30.1553
,32.6475
,29.4336
,29.2265
,31.2596
,28.97
,31.641
,30.0847
,31.518
,30.6956
,29.182
,30.7834
,30.6622
,31.2461
,31.7233
,30.4907
,30.0288
,31.5746
,27.7209
,30.1785
,29.135
,29.347
,30.4905
,28.6585
,30.5526
,30.3229
,28.2976
,30.3703
,29.0838
,29.8807
,28.1219
,30.8281
,28.8006
,29.6846
,31.0818
,29.4398
,29.1584
,30.5824
,29.3005
,31.3343
,29.4278
,30.4753
,28.9695
,27.1186
,29.1574
,29.6532
,29.0908
,29.6809
,29.7725
,31.2461
,30.3872
,30.6417
,30.9481
,30.6635
,31.0112
,30.1632
,30.0391
,29.473
,28.4017
,29.4818
,29.7656
,30.2355
,28.7951
,28.77
,30.5437
,27.1884
,31.118
,30.2357
,29.4881
,31.5942
,29.5149
,28.8956
,29.7364
,29.7675
,30.2173
,28.4703
,31.0352
,31.1301
,30.0039
,28.356
,30.3804
,30.2356
,29.929
,29.7315
,30.2082
,30.9024
,29.4841
,31.5385
,31.643
,30.0856
,31.1114
,31.2106
,28.5142
,30.4608
,32.1287
,29.3625
,28.2999
,28.9579
,30.9841
,31.1342
,29.5537
,31.2283
,31.1007
,29.7155
,30.4586
,29.0847
,31.4077
,29.7906
,31.0084
,31.1348
,30.2189
,29.7937
,30.0822
,30.1479
,29.6453
,30.084
,30.3888
,30.2842
,28.9048
,29.1087
,30.5794
,32.0301
,30.3244
,30.4815
,29.8574
,29.2986
,30.4585
,30.8157
,30.0183
,30.2584
,31.4083
,31.0161
,29.0805
,29.9882
,30.4353
,29.5112
,30.9543
,28.8769
,29.0993
,31.8465
,31.2241
,29.0773
,30.1629
,30.2082
,30.3899
,30.4198
,31.2964
,28.0055
,28.8277
,31.2471
,28.448
,30.7794
,30.1889
,29.9087
,29.7836
,31.5493
,31.1444
,28.8997
,29.3748
,31.3161
,28.1799
,28.7023
,28.3988
,30.5501
,29.8165
,28.7842
,28.306
,28.6088
,29.71
,29.859
,31.5537
,29.5757
,30.657
,29.3986
,29.4924
,29.8455
,32.2519
,28.6234
,30.459
,31.5688
,29.5168
,30.2241
,31.1272
,28.7799
,31.1184
,29.557
,29.4911
,30.1666
,30.4065
,30.3731
,29.1482
,29.7642
,30.6748
,31.4597
,29.9887
,29.7989
,29.4205
,30.5361
,30.7613
,29.68
,31.9619
,30.5034
,28.9153
,28.9752
,29.5394
,28.4955
,29.786
,29.2216
